Unnamed: 0,Unnamed: 1,Unnamed: 2,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,minus_log10_pvalue,regulation,EnsemblID,GeneSymbol,GeneSymbol_upper,MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability),MouseGeneID_clean,is_mitochondrial,pathway_categories
ENSMUSG00000032403,ENSMUSG00000032403,2300009A05Rik,145.7955684,-0.932201724,0.198798348,-4.689182446,2.74e-06,2.24e-05,"5,561776179",down,ENSMUSG00000032403,2300009A05Rik,2300009A05RIK,69478.0,145853.0,2300009A05Rik,-,RIKEN cDNA 2300009A05 gene,MitoCarta3.0,"APEX_matrix, targetP signal, MS/MS",Matrix,0,Tmito,2.8493,0.135,1.0,"APEX_matrix, targetP signal, MS/MS",ENSMUSG00000032403,Q0VG49,157.0,2.0,,1.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr9,63394446.0,63399244.0,7.0,4.0,19.0,40900000.0,25.0,"brainstem, spinalcord, skeletalmuscle, adipose, largeintestine, stomach, testis",,,6.5,6.8,,,,6.4,6.9,,7.1,6.7,,6.1,Nucleoli;Vesicles (Approved),69478,True,[]
ENSMUSG00000032459,ENSMUSG00000032459,Mrps22,342.1938159,-0.687974726,0.174186654,-3.949640872,7.83e-05,0.000399015,"4,106412789",down,ENSMUSG00000032459,Mrps22,MRPS22,64655.0,56945.0,Mrps22,3100002P07Rik|Rpm|Rpms22,mitochondrial ribosomal protein S22,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, induction, coexpression, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,22.7493,0.005,1.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, induction, coexpression, MS/MS",ENSMUSG00000032459,Q9CXW2,359.0,1.0,MitoDomain,27.0,1.47,NoMitoHomolog,NoHomolog,50-75ambig,chr9,98588729.0,98601679.0,14.0,26.0,230.0,6780000000.0,73.0,all 14,8.4,8.3,8.7,7.3,8.9,7.6,8.1,8.3,8.7,8.8,9.1,8.0,9.2,8.5,Mitochondria (Supported),64655,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000032478,ENSMUSG00000032478,Nme6,225.0231406,-0.608800664,0.158780432,-3.834229797,0.000125958,0.000602916,"3,899773049",down,ENSMUSG00000032478,Nme6,NME6,54369.0,10201.0,Nme6,nm23-M|nm23-M6,NME/NM23 nucleoside diphosphate kinase 6,MitoCarta3.0,"literature, APEX_matrix, GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,4.2328,0.081,1.0,"literature, APEX_matrix, GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000032478,O88425,189.0,,SharedDomain,6.0,,HomologMitoLowConf,Homolog,0-25ambig,chr9,109832793.0,109842961.0,1.0,2.0,4.0,8620000.0,12.0,largeintestine,,,,,,,,,,,6.9,,,,Vesicles (Approved),54369,True,[]
ENSMUSG00000032579,ENSMUSG00000032579,Hemk1,470.6259912,-1.203211596,0.157333406,-7.647527793,2.05e-14,1.02e-12,"13,68850049",down,ENSMUSG00000032579,Hemk1,HEMK1,69536.0,51409.0,Hemk1,2310008M14Rik|AW049265,HemK methyltransferase family member 1,MitoCarta3.0,"GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain+",Matrix,Mitochondrial central dogma > Translation > Translation factors,Tmito,11.6099,0.015,1.0,"GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain+",ENSMUSG00000032579,Q921L7,340.0,2.0,MitoDomain,4.0,,HomologMitoHighConf,Homolog,,chr9,107327081.0,107338350.0,,,,,,,,,,,,,,,,,,,,,,69536,True,['Translation factors']
ENSMUSG00000032705,ENSMUSG00000032705,Exd2,897.7638366,-1.308827458,0.162917861,-8.033664608,9.46e-16,6.16e-14,"15,0240924",down,ENSMUSG00000032705,Exd2,EXD2,97827.0,55218.0,Exd2,4930539P14Rik|C85658|Exdl|Exdl2,exonuclease 3'-5' domain containing 2,MitoCarta3.0,"literature,mito protein domain",Matrix,Mitochondrial central dogma > Translation,Tnon_mito,-3.9467,0.64,0.0,mito protein domain,ENSMUSG00000032705,Q8VEG4,650.0,,SharedDomain,2.0,,NoMitoHomolog,NoHomolog,0-25ambig,chr12,80463094.0,80498135.0,3.0,4.0,9.0,96100000.0,7.0,"cerebrum, cerebellum, testis",7.0,7.7,,,,,,,,,,,,7.5,Mitochondria (Approved),97827,True,['Translation factors']
ENSMUSG00000032942,ENSMUSG00000032942,Ucp3,13434.20132,1.86143021,0.478967635,3.886338188,0.000101768,0.000500552,"3,99239001",up,ENSMUSG00000032942,Ucp3,UCP3,22229.0,7352.0,Ucp3,AI645527|Slc2|Slc25a9|UCP-|UCP-3,"uncoupling protein 3 (mitochondrial, proton carrier)",MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+, MS/MS",MIM,Small molecule transport > SLC25A family,Tmito,10.8401,0.019,1.0,"literature, yeast mito homolog+, mito protein domain+, MS/MS",ENSMUSG00000032942,P56501,308.0,,MitoDomain,1.0,,OrthologMitoLowConf,NoHomolog,25-50ambig,chr7,100472990.0,100486432.0,4.0,10.0,41.0,295000000.0,35.0,"spinalcord, heart, skeletalmuscle, adipose",,,,7.6,,,7.8,7.7,8.2,,,,,,Nucleoplasm (Approved),22229,True,['Transporters']
ENSMUSG00000033126,ENSMUSG00000033126,Ybey,214.1879643,-0.66170533,0.217079295,-3.04821945,0.002302018,0.007192564,"2,637891379",down,ENSMUSG00000033126,Ybey,YBEY,216119.0,54059.0,Ybey,1110068N23Rik|A130042E20Rik|C21orf57|ORF57|ORF66,ybeY metallopeptidase,MitoCarta3.0,"APEX_matrix, targetP signal, Rickettsial homolog, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,5.4449,0.053,1.0,"APEX_matrix, targetP signal, Rickettsial homolog, MS/MS",ENSMUSG00000033126,Q8CAV0,164.0,2.0,NonMitoDomain,,,NoMitoHomolog,Ortholog,25-50ambig,chr10,76459566.0,76469114.0,3.0,5.0,11.0,56100000.0,40.0,"largeintestine, placenta, testis",,,,,,,,,,,6.9,,7.3,7.4,Nucleoplasm (Approved),216119,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000033157,ENSMUSG00000033157,Abhd10,169.1456984,-0.502018539,0.158539758,-3.166515101,0.001542773,0.005128428,"2,81169787",down,ENSMUSG00000033157,Abhd10,ABHD10,213012.0,55347.0,Abhd10,-,abhydrolase domain containing 10,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Detoxification > Xenobiotic metabolism,Tmito,14.6571,0.007,1.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++",ENSMUSG00000033157,Q6PE15,297.0,1.0,SharedDomain,3.0,,NoMitoHomolog,Homolog,50-75pure,chr16,45729724.0,45742955.0,11.0,18.0,164.0,7110000000.0,65.0,"cerebrum, cerebellum, brainstem, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.9,8.7,9.2,9.0,,7.1,,,8.0,7.7,7.6,7.9,8.2,9.4,Mitochondria (Approved),213012,True,[]
ENSMUSG00000033436,ENSMUSG00000033436,Armcx2,125.2476211,-0.672375019,0.172293612,-3.902495349,9.52e-05,0.000472891,"4,02133537",down,ENSMUSG00000033436,Armcx2,ARMCX2,67416.0,9823.0,Armcx2,3230401N03Rik|AI043003|ALEX2,"armadillo repeat containing, X-linked 2",MitoCarta3.0,literature,Membrane,0,Tnon_mito,-10.3195,0.882,0.0,0,ENSMUSG00000033436,Q6A058,784.0,,NonMitoDomain,0.0,-0.56,NoMitoHomolog,NoHomolog,,chrX,134804141.0,134809221.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Approved),67416,True,[]
ENSMUSG00000033685,ENSMUSG00000033685,Ucp2,1561.987634,1.754231237,0.260194711,6.741994228,1.56e-11,4.55e-10,"10,8062431",up,ENSMUSG00000033685,Ucp2,UCP2,22228.0,7351.0,Ucp2,Slc25a8|UCP 2|UCPH,"uncoupling protein 2 (mitochondrial, proton carrier)",MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tmito,5.4649,0.053,1.0,"literature, yeast mito homolog+, mito protein domain+",ENSMUSG00000033685,P70406,309.0,,MitoDomain,3.0,,OrthologMitoLowConf,NoHomolog,,chr7,100493344.0,100502173.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported),22228,True,['Transporters']
ENSMUSG00000033735,ENSMUSG00000033735,Spr,702.0805944,-0.642964071,0.157188292,-4.090406878,4.31e-05,0.00023965,"4,365908745",down,ENSMUSG00000033735,Spr,SPR,20751.0,6697.0,Spr,AA409688|Gm10328,sepiapterin reductase,MitoCarta3.0,"targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++",unknown,Metabolism > Metals and cofactors > Tetrahydrobiopterin synthesis,Tpossible_mito,18.2528,0.003,1.0,"targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++",ENSMUSG00000033735,Q91XH5,262.0,4.0,SharedDomain,15.0,1.33,NoMitoHomolog,Homolog,50-75pure,chr6,85133679.0,85137764.0,11.0,17.0,97.0,2170000000.0,74.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, largeintestine, stomach",8.5,8.4,8.9,8.4,8.3,8.0,8.3,6.3,6.9,,7.3,7.6,,,Cytosol;Nucleoplasm (Supported),20751,True,[]
ENSMUSG00000033938,ENSMUSG00000033938,Ndufb7,2459.80452,-0.630013594,0.186433404,-3.379295671,0.000726718,0.002697976,"3,138634052",down,ENSMUSG00000033938,Ndufb7,NDUFB7,66916.0,4713.0,Ndufb7,1110002H15Rik,NADH:ubiquinone oxidoreductase subunit B7,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, induction, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,18.3878,0.003,1.0,"literature, APEX_IMS, APEX_matrix, induction, coexpression++, MS/MS++",ENSMUSG00000033938,Q9CR61,137.0,,,47.0,1.46,NoMitoHomolog,NoHomolog,75-100pure,chr8,83566757.0,83571623.0,14.0,21.0,678.0,52900000000.0,91.0,all 14,9.7,9.5,9.7,9.6,9.7,9.4,9.7,9.4,9.6,9.6,9.6,9.5,9.4,9.5,,66916,True,['Complex I']
ENSMUSG00000034203,ENSMUSG00000034203,Chchd4,444.4393605,-0.521364029,0.136160149,-3.829050071,0.000128639,0.000612964,"3,890627901",down,ENSMUSG00000034203,Chchd4,CHCHD4,72170.0,131474.0,Chchd4,2410012P20Rik|2810014D17Rik|AI838740,coiled-coil-helix-coiled-coil-helix domain containing 4,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain, induction, coexpression, MS/MS+",IMS,"Protein import, sorting and homeostasis > Protein import and sorting > MIA40",Tmito,18.8478,0.003,1.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain, induction, coexpression, MS/MS+",ENSMUSG00000034203,Q8VEA4,139.0,,SharedDomain,5.0,1.62,OrthologMitoHighConf,NoHomolog,25-50pure,chr6,91464275.0,91473423.0,11.0,6.0,65.0,1470000000.0,47.0,"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.5,8.1,8.0,8.1,,,,7.3,8.1,8.1,7.8,7.8,8.3,8.3,Mitochondria (Supported),72170,True,[]
ENSMUSG00000034442,ENSMUSG00000034442,Trmt5,186.1158129,-0.50215206,0.142349663,-3.5275957,0.000419352,0.001695241,"3,377421136",down,ENSMUSG00000034442,Trmt5,TRMT5,76357.0,57570.0,Trmt5,2610027O18Rik|mKIAA1393,TRM5 tRNA methyltransferase 5,MitoCarta3.0,"literature,targetP signal, yeast mito homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications,Tpossible_mito,4.6376,0.068,0.0,"targetP signal, yeast mito homolog, mito protein domain, coexpression",ENSMUSG00000034442,Q9D0C4,501.0,3.0,SharedDomain,9.0,,HomologMitoHighConf,NoHomolog,,chr12,73280409.0,73286711.0,,,,,,,,,,,,,,,,,,,,,Nucleoli;Nucleoplasm (Approved),76357,True,[]
ENSMUSG00000034566,ENSMUSG00000034566,Atp5h,4672.016773,-0.539523778,0.135700888,-3.975830848,7.01e-05,0.000362322,"4,154071611",down,ENSMUSG00000034566,Atp5h,ATP5H,71679.0,10476.0,Atp5h,0610009D10Rik|Atp5pd,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",MitoCarta3.0,"literature, APEX_matrix, yeast mito homolog++, mito protein domain+, MS/MS++",MIM,OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits,Tmito,19.8364,0.004,1.0,"literature, APEX_matrix, yeast mito homolog++, mito protein domain+, MS/MS++",ENSMUSG00000034566,Q9DCX2,161.0,,MitoDomain,,,OrthologMitoHighConf,NoHomolog,75-100pure,chr11,115415696.0,115419919.0,14.0,26.0,2253.0,458000000000.0,97.0,all 14,10.7,10.4,10.8,10.4,10.6,10.6,10.7,10.1,10.4,10.5,10.6,10.4,10.4,10.0,Mitochondria (Supported),71679,True,['Complex V']
ENSMUSG00000034853,ENSMUSG00000034853,Acot11,311.8365735,-0.919621507,0.273750955,-3.359336248,0.000781299,0.002870292,"3,107182512",down,ENSMUSG00000034853,Acot11,ACOT11,329910.0,26027.0,Acot11,1110020M10Rik|2010309H15Rik|AW060409|BFIT|BFIT1|The|Thea|Them1|mKIAA0707,acyl-CoA thioesterase 11,MitoCarta3.0,"literature,targetP signal, mito protein domain, coexpression",Matrix,Metabolism > Lipid metabolism > Fatty acid oxidation,Tnon_mito,2.0538,0.177,0.0,"targetP signal, mito protein domain, coexpression",ENSMUSG00000034853,Q8VHQ9,594.0,3.0,SharedDomain,15.0,,NoMitoHomolog,NoHomolog,,chr4,106744560.0,106799831.0,,,,,,,,,,,,,,,,,,,,,Cytosol (Supported),329910,True,[]
ENSMUSG00000034880,ENSMUSG00000034880,Mrpl34,371.0833352,-0.878513253,0.143081591,-6.139946094,8.25e-10,1.65e-08,"9,083285611",down,ENSMUSG00000034880,Mrpl34,MRPL34,94065.0,64981.0,Mrpl34,0610007O17Rik|D8Bwg1484e,mitochondrial ribosomal protein L34,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,37.4581,0.0,1.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS",ENSMUSG00000034880,Q99N91,92.0,1.0,SharedDomain,47.0,1.75,OrthologMitoHighConf,Ortholog,25-50ambig,chr8,71464925.0,71465753.0,13.0,5.0,62.0,641000000.0,27.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.8,7.5,7.5,6.9,7.3,7.7,7.0,,7.6,8.0,8.1,7.1,7.9,7.9,,94065,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000035069,ENSMUSG00000035069,Oma1,710.234026,-0.55576099,0.120035919,-4.629955738,3.66e-06,2.9e-05,"5,436822903",down,ENSMUSG00000035069,Oma1,OMA1,67013.0,115209.0,Oma1,2010001O09Rik|MPRP-1|ZMPOMA1,OMA1 zinc metallopeptidase,MitoCarta3.0,"APEX_IMS, GFP, targetP signal, yeast mito homolog++, coexpression",MIM,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Fission",Tmito,9.5829,0.026,1.0,"APEX_IMS, GFP, targetP signal, yeast mito homolog++, coexpression",ENSMUSG00000035069,Q9D8H7,521.0,2.0,NonMitoDomain,8.0,,OrthologMitoHighConf,NoHomolog,0-25ambig,chr4,103313845.0,103366428.0,3.0,7.0,11.0,119000000.0,12.0,"skeletalmuscle, adipose, largeintestine",,,,,,,,7.2,7.0,,8.0,,,,Mitochondria;Nucleoplasm (Approved),67013,True,[]
ENSMUSG00000035824,ENSMUSG00000035824,Tk2,255.3763417,0.842687555,0.141699521,5.947003552,2.73e-09,4.83e-08,"8,563685476",up,ENSMUSG00000035824,Tk2,TK2,57813.0,7084.0,Tk2,AU024611|mt-TK,"thymidine kinase 2, mitochondrial",MitoCarta3.0,"literature, targetP signal+, mito protein domain, MS/MS",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,7.4652,0.033,1.0,"literature, targetP signal+, mito protein domain, MS/MS",ENSMUSG00000035824,Q8BN51,270.0,1.0,SharedDomain,1.0,-0.22,NoMitoHomolog,NoHomolog,25-50ambig,chr8,104226690.0,104248558.0,4.0,5.0,16.0,329000000.0,27.0,"cerebrum, cerebellum, brainstem, adipose",8.2,7.8,7.9,,,,,,7.4,,,,,,,57813,True,[]
ENSMUSG00000036138,ENSMUSG00000036138,Acaa1a,1192.612854,-0.521502293,0.113499186,-4.594766815,4.33e-06,3.36e-05,"5,363278005",down,ENSMUSG00000036138,Acaa1a,ACAA1A,113868.0,,Acaa1a,Ac|Acaa|Acaa1|D9Ertd25|D9Ertd25e|P|PTL,acetyl-Coenzyme A acyltransferase 1A,MitoCarta3.0,"targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression",Matrix,Metabolism > Lipid metabolism > Fatty acid oxidation,Tpossible_mito,16.403,0.004,1.0,"targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000036138,Q921H8,424.0,2.0,SharedDomain,7.0,0.46,OrthologMitoLowConf,Homolog,50-75crude,chr9,119341293.0,119350295.0,9.0,22.0,311.0,17500000000.0,68.0,"spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.2,9.6,10.1,,,8.7,7.5,7.5,7.3,8.1,8.4,,113868,True,[]
ENSMUSG00000036199,ENSMUSG00000036199,Ndufa13,4068.712757,-0.565932168,0.192740437,-2.936239929,0.003322173,0.009781812,"2,478577809",down,ENSMUSG00000036199,Ndufa13,NDUFA13,67184.0,51079.0,Ndufa13,2700054G14Rik|AU022060|CDA01|CDA016|CGI-3|CGI-39|CI-B16.6|GRIM-|GRIM-19|Grim|Grim19,NADH:ubiquinone oxidoreductase subunit A13,MitoCarta3.0,"literature, APEX_IMS, mito protein domain, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,16.2752,0.004,1.0,"literature, APEX_IMS, mito protein domain, coexpression++, MS/MS++",ENSMUSG00000036199,F6W8I0,144.0,,SharedDomain,40.0,,NoMitoHomolog,NoHomolog,75-100pure,chr8,69894181.0,69902558.0,14.0,20.0,744.0,113000000000.0,75.0,all 14,10.0,9.8,10.2,9.9,10.2,9.7,9.9,9.4,9.8,9.9,10.0,10.0,9.7,9.7,Mitochondria (Supported),67184,True,['Complex I']
ENSMUSG00000036285,ENSMUSG00000036285,Noa1,576.9317724,-0.589476333,0.122993837,-4.792730647,1.65e-06,1.43e-05,"5,783764269",down,ENSMUSG00000036285,Noa1,NOA1,56412.0,84273.0,Noa1,2610024G14Rik|AU022345|AtNOS1|mAt|mAtNOS1,nitric oxide associated 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, coexpression",MIM,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,13.8493,0.009,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, coexpression",ENSMUSG00000036285,Q9JJG9,693.0,3.0,SharedDomain,17.0,,OrthologMitoHighConf,NoHomolog,0-25ambig,chr5,77294168.0,77310086.0,2.0,7.0,9.0,70100000.0,12.0,"adipose, largeintestine",,,,,,,,,7.3,,7.7,,,,Mitochondria (Supported),56412,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000036975,ENSMUSG00000036975,Tmem177,300.6001186,-0.75514498,0.156399471,-4.828309044,1.38e-06,1.22e-05,"5,861074622",down,ENSMUSG00000036975,Tmem177,TMEM177,66343.0,80775.0,Tmem177,2300008B03Rik,transmembrane protein 177,MitoCarta3.0,"targetP signal, coexpression, MS/MS",MIM,OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tnon_mito,7.5042,0.032,1.0,"targetP signal, coexpression, MS/MS",ENSMUSG00000036975,Q8BPE4,311.0,2.0,,19.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr1,119907898.0,119913168.0,5.0,8.0,16.0,282000000.0,31.0,"cerebrum, adipose, stomach, placenta, testis",7.5,,,,,,,,7.8,,,6.9,7.4,8.2,Nucleoli fibrillar center;Nucleoplasm (Approved),66343,True,"['Complex IV', 'Complex I']"
ENSMUSG00000036983,ENSMUSG00000036983,Tfb1m,151.429371,-0.712370646,0.168027945,-4.239596251,2.24e-05,0.000136831,"4,649902911",down,ENSMUSG00000036983,Tfb1m,TFB1M,224481.0,51106.0,Tfb1m,AI429207|mtTFB1,"transcription factor B1, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, MS/MS+",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,6.1784,0.046,1.0,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, MS/MS+",ENSMUSG00000036983,Q8JZM0,345.0,5.0,SharedDomain,3.0,,NoMitoHomolog,Homolog,25-50pure,chr17,3519255.0,3557713.0,4.0,12.0,29.0,551000000.0,41.0,"brainstem, largeintestine, placenta, testis",,,7.5,,,,,,,,7.4,,7.9,8.6,,224481,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000037022,ENSMUSG00000037022,Mmaa,371.0803706,-0.783467084,0.121967434,-6.423576029,1.33e-10,3.17e-09,"9,875790579",down,ENSMUSG00000037022,Mmaa,MMAA,109136.0,166785.0,Mmaa,2810018E08Rik|AI840684,methylmalonic aciduria (cobalamin deficiency) type A,MitoCarta3.0,"manual, targetP signal, coexpression+",Matrix,Metabolism > Vitamin metabolism > Vitamin B12 metabolism,Tpossible_mito,3.2709,0.12,0.0,"targetP signal, coexpression+",ENSMUSG00000037022,Q8C7H1,415.0,3.0,NonMitoDomain,38.0,,NoMitoHomolog,NoHomolog,50-75crude,chr8,79266423.0,79294956.0,13.0,24.0,138.0,2930000000.0,53.0,"cerebrum, cerebellum, brainstem, kidney, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.9,7.3,8.0,,8.8,7.7,8.4,8.1,8.5,8.2,8.6,7.6,8.9,8.1,Cytosol (Approved),109136,True,[]
ENSMUSG00000037152,ENSMUSG00000037152,Ndufc1,1698.886454,-0.8362899,0.229243685,-3.648038977,0.00026425,0.001138472,"3,577985733",down,ENSMUSG00000037152,Ndufc1,NDUFC1,66377.0,4717.0,Ndufc1,2310016K22Rik|KFYI,NADH:ubiquinone oxidoreductase subunit C1,MitoCarta3.0,"literature, targetP signal+, mito protein domain+, coexpression++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,17.3917,0.003,1.0,"literature, targetP signal+, mito protein domain+, coexpression++",ENSMUSG00000037152,Q9CQY9,76.0,1.0,MitoDomain,49.0,,NoMitoHomolog,NoHomolog,,chr3,51405478.0,51408955.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported),66377,True,['Complex I']
ENSMUSG00000037826,ENSMUSG00000037826,Ppm1k,374.3753393,-0.654173121,0.171446744,-3.815605401,0.000135849,0.000642308,"3,866942109",down,ENSMUSG00000037826,Ppm1k,PPM1K,243382.0,152926.0,Ppm1k,2900063A19Rik|A930026L03Rik|PP2|PP2C-kappa|PP2Cm,protein phosphatase 1K (PP2C domain containing),MitoCarta3.0,"literature, targetP signal, mito protein domain",Matrix,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex,Tmito,1.7669,0.201,1.0,"literature, targetP signal, mito protein domain",ENSMUSG00000037826,Q8BXN7,372.0,2.0,SharedDomain,4.0,,NoMitoHomolog,NoHomolog,0-25ambig,chr6,57506501.0,57535426.0,4.0,6.0,13.0,55900000.0,16.0,"cerebellum, liver, heart, adipose",,6.5,,,,7.0,7.3,,7.3,,,,,,Mitochondria (Supported),243382,True,[]
ENSMUSG00000038240,ENSMUSG00000038240,Pdss2,463.4950324,-0.822924993,0.137447633,-5.987189276,2.13e-09,3.91e-08,"8,670605614",down,ENSMUSG00000038240,Pdss2,PDSS2,71365.0,57107.0,Pdss2,5430420P03Rik|Gm60|P|Plmp|kd|mDL|mDLP1,"prenyl (solanesyl) diphosphate synthase, subunit 2",MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression+",MIM,Metabolism > Metals and cofactors > Coenzyme Q metabolism,Tmito,18.6966,0.003,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression+",ENSMUSG00000038240,Q33DR3,401.0,2.0,SharedDomain,32.0,,OrthologMitoLowConf,Homolog,0-25ambig,chr10,43221485.0,43464882.0,2.0,5.0,10.0,34800000.0,17.0,"smallintestine, largeintestine",,,,,,,,,,7.2,7.3,,,,Cytosol (Enhanced),71365,True,[]
